Row;S1;S2;S3;S4;S5;S6;S7;B1;B2;B3;B4;B5;B6;B7;O1;O2;O3;O4;O5
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
3;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1
4;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1
5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
8;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1
9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1
15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
18;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0
19;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1
20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1
21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
22;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0
23;1;1;0;1;0;1;0;0;0;1;0;0;1;0;1;1;1;0;0
24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;1;1;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;1
26;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
27;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0
28;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
29;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0
30;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0
31;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
32;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0
33;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1
34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0
35;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1
36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
38;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0
39;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1
40;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0
41;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
42;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
43;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
45;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;0;1;0
46;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0
47;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0
48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0
51;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
52;1;1;0;1;0;0;0;1;1;1;1;0;1;1;0;0;1;0;1
53;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
54;1;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0
55;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0
56;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0
57;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1
58;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
59;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;0;1
61;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
62;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
63;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0
64;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;0;1
65;1;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1
66;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0
67;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
68;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
69;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
70;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
72;1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;1;0;0
73;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
74;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
76;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0
77;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0
78;1;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;1
79;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
80;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1
81;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0
82;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0;1;1;0;0
83;1;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;0;0;1
84;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
85;1;0;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0
